id,movie_id,imdb_id,title,description,genres
8975,10452,110963,Queen Margot,"Paris, Kingdom of France, August 18, 1572. To avoid the outbreak of a religious war, the Catholic princess Marguerite de Valois, sister of the feeble King Charles IX, marries the Huguenot King Henry III of Navarre.","[18, 36, 10749]"
8976,16608,421238,The Proposition,"Set in the Australian outback in the 1880s, the movie follows the series of events following the horrific rape and murder of the Hopkins family, allegedly committed by the infamous Burns brothers gang. Captain Morris Stanley captures Charlie Burns and gives him 9 days to kill his older dangerous psychopathic brother, or else they'll hang his younger mentally slow brother on Christmas Day.","[28, 12, 80, 18, 53, 37]"
8977,82687,1694020,The Guilt Trip,An inventor and his mom hit the road together so he can sell his latest invention.,[35]
8978,15596,90685,Back to School,"Self-made millionaire Thornton Melon decides to get a better education and enrolls at his son Jason's college. While Jason tries to fit in with his fellow students, Thornton struggles to gain his son's respect, giving way to hilarious antics.",[35]
8979,314385,3707106,By the Sea,"Set in France during the mid-1970s, Vanessa, a former dancer, and her husband Roland, an American writer, travel the country together. They seem to be growing apart, but when they linger in one quiet, seaside town they begin to draw close to some of its more vibrant inhabitants, such as a local bar/café-keeper and a hotel owner.","[18, 10749]"
8980,11648,417001,Must Love Dogs,"Sarah Nolan is a newly divorced woman cautiously rediscovering romance with the enthusiastic but often misguided help of her well-meaning family. As she braves a series of hilarious disastrous mismatches and first dates, Sarah begins to trust her own instincts again and learns that, no matter what, it's never a good idea to give up on love.","[10749, 35]"
8981,630729,9850264,Paradise War: The Story of Bruno Manser,"1984: Searching for an experience that goes deeper than the superficiality of modern civilization, Bruno Manser travels into the jungles of Borneo and finds it with the nomadic Penan tribe. It is an encounter that changes his life forever. When the existence of the Penan is threatened by relentless deforestation, Manser takes up the fight against logging with a courage and determination that makes him one of the most renowned and credible environmentalists of his time. Eventually, it costs him everything. Based on a true story.","[18, 36, 12]"
8982,501689,8111210,Royal Matchmaker,"A struggling NYC matchmaker is hired by a king to find his son a suitable wife in time for a national celebration. As the clock ticks towards her deadline, the matchmaker finds him the perfect wife -- only to realize that she’s fallen in love with him!","[10749, 10770]"
8983,9544,295254,FearDotCom,"When four bodies are discovered among the industrial decay and urban grime of New York City, brash young detective Mike Reilly teams with ambitious Department of Health researcher Terry Huston to uncover the cause behind their violent and inexplicable deaths. The only common factor shared by the victims? Each died exactly 48 hours after logging onto a website called feardotcom.","[27, 53, 80]"
8984,796124,7866320,Ride or Die,"Ashley, a fierce friend to Mandy, takes the phrase ""hurt my friend and I'll kill you"" to the extreme. As the bodies stack up, her mistakes haunt her as Mandy tries to dig up old wounds.","[80, 18, 10749]"
8985,506863,7515456,Hurricane,"The story of the Polish fliers who found themselves fighting for the freedom of their own country in foreign skies. Seen through the eyes of a Polish fighter ace and adventurer, it tells how the Poles—driven across Europe by the German war machine—finally make their last stand. Flying Hurricanes for the RAF over Britain, they became a key component in the legend of ‘The Few’. Up against the might of the Luftwaffe they hoped that, by saving Great Britain from Nazi invasion, they were keeping the dream of a free Poland alive.","[10752, 18]"
8986,17186,403016,Supercross,"Faced with the suspicious death of their father, two brothers must motivate one another to get back on their bikes and take the Las Vegas Motocross Championships by storm.","[28, 12, 18, 10749]"
8987,10347,118996,Dobermann,"The charismatic criminal Dobermann, who got his first gun when he was christened, leads a gang of brutal robbers. After a complex and brutal bank robbery, they are being hunted by the Paris police. The hunt is led by the sadistic cop Christini, who only has one goal: to catch Dobermann at any cost.","[28, 80]"
8988,1902,125659,Open Your Eyes,"A very handsome man finds the love of his life, but he suffers an accident and needs to have his face rebuilt by surgery after it is severely disfigured.","[18, 53, 878]"
9030,209251,1718747,Cannibal,"Carlos is the most prestigious tailor in Granada, but he's also a murderer in the shadows. He feels no remorse, no guilt, until Nina appears in his life and love awakens.","[53, 18]"
8990,58231,1083462,Mardi Gras : Spring Break,"For three college guys, it’s senior year and the co-ed experience has left them high and dry. Their solution: A road trip to Mardi Gras, where beautiful babes are happy to lift their shirts and open containers are always welcome. But after dressing in drag, breaking into Carmen Electra’s hotel room, starring in a scandalous sex show and accidentally exploding a feces bomb in a swank hotel lobby, will the Mardi Gras magic kick in and their wildest fantasies come true?",[35]
8991,666751,9364228,Los Leones,A couple's life in NYC becomes a whirlwind when Nicole suspects José is cheating on her while receiving the surprise that her father is getting married to a woman half his age.,"[35, 10749]"
8992,10404,101640,Raise the Red Lantern,"China in the 1920s. After her father's death, 19 year old Songlian is forced to marry the much older lord of a powerful family. With three wives already, each living in a separate house within the great castle, there is fierce competition for his attention and the privileges that are gained. This competition gets out of hand...",[18]
8993,11431,332047,Fever Pitch,Lindsay is stuck in the middle of her relationship with Ben and his passion for the Boston Red Sox.,"[35, 18, 10749]"
8994,568300,9448868,BTS World Tour: Love Yourself in Seoul,Shot at the Olympic Stadium in Seoul during the BTS World Tour ‘Love Yourself’ to celebrate the seven members of the global boyband and their unprecedented international phenomenon.,"[10402, 99]"
8995,11982,107438,Look Who's Talking Now!,"When Samantha LeBon hatches a scheme to spend a romantic Christmas with her new employee -- the unsuspecting, blithesome James -- his wife, their kids and their two dogs, Rocks and Daphne, must rescue him before he makes a terrible mistake.","[10749, 35, 10751]"
8996,12150,98273,Sea of Love,"Seen-it-all New York detective Frank Keller is unsettled - he has done twenty years on the force and could retire, and he hasn't come to terms with his wife leaving him for a colleague. Joining up with an officer from another part of town to investigate a series of murders linked by the lonely hearts columns he finds he is getting seriously and possibly dangerously involved with Helen, one of the main suspects.","[18, 80]"
8997,4551,377471,Be Cool,"Disenchanted with the movie industry, Chili Palmer tries the music industry, meeting and romancing a widow of a music executive along the way.","[35, 80]"
8998,437042,5846744,Bigger Fatter Liar,"Kevin Shepard is a tech-savvy young genius who uses his intelligence to slack off. When greedy video game executive Alan Wolf gets a hold of his ideas for a video game, Kevin and his best friend Becca set off for San Francisco to make Wolf's life miserable through a series of pranks.","[10751, 35, 12]"
8999,55580,113049,P.O. Box Tinto Brass,"This film is a series of letters, photos and video cassettes which women often send in to certain newspapers. By visualizing their story-telling (the name given by the psychologists to their fantasies) the film portrays the confessions, the secret longings, the adventures, recollections, dreams, desires and fantasies of these women. It is an open secret that most women dream of forbidden affairs, secret lovers and hasty encounters but when it comes down to it they lack the courage to pursue their dreams.",[35]
9000,203101,5799076,High School of the Dead: Drifters of the Dead,"In their efforts to find a safe haven from the zombie apocalypse, the gang find themselves on a deserted island. Now, they take advantage of the momentary respite to enjoy some surf, sand and bathing suits!","[35, 16, 12, 27]"
9001,507,110265,Killing Zoe,"Zed is an American vault-cracker who travels to Paris to meet up with his old friend Eric. Eric and his gang have planned to raid the only bank in the city which is open on Bastille day. After offering his services, Zed soon finds himself trapped in a situation beyond his control when heroin abuse, poor planning and a call-girl named Zoe all conspire to turn the robbery into a very bloody siege.","[28, 80, 18, 53]"
9002,12435,489237,The Nanny Diaries,"A college graduate goes to work as a nanny for a rich New York family. Ensconced in their home, she has to juggle their dysfunction, a new romance, and the spoiled brat in her charge.","[35, 18, 10749]"
9003,48669,1444252,Terror Trap,"Driving to a weekend getaway, a car breakdown strands young couple Don and Nancy (David James Elliot and Heather Marsden) while passing through a small, rural Louisiana town. Finding the couple on the roadside, the towns inhospitable Sheriff Taylor (Jeff Fahey) tells them therell be no one to repair their car before morning. He directs them to a nearby motel for the night run by Carter (Michael Madsen). Checking into the seedy, rundown establishment, Don and Nancy have no way of knowing how this place deals with outsiders. Badge aside, the Sherriff answers to Carter, as do a gang of twisted, masked kidnappers, torturers, and killers. By the time Don and Nancy realize whats happening, its too late to flee. They must fight to survive the night, or be the next victims of the Terror Trap...","[27, 53]"
9004,54559,1830748,Minions: Orientation Day,"With so many jobs to choose from, the Minions have to make serious decisions after watching an 'Initiation Video'. What could go wrong?!","[16, 10751, 35]"
9005,342927,4685096,3-Headed Shark Attack,"The world’s greatest killing machine is three times as deadly when a mutated shark threatens a cruise ship. As the shark eats its way from one end of the ship to the next, the passengers fight the deadly predator using anything they can find.","[878, 28, 27]"
9006,9451,126886,Election,"Jim McAllister, a well-liked high school government teacher, can't help but notice that successful student Tracy Flick uses less than ethical tactics to get what she wants. When Tracy runs for school president, Jim feels that she will be a poor influence on the student body and convinces Paul, a dim-witted but popular student athlete, to run against Tracy. When she becomes aware of Jim's secret involvement in the race, a bitter feud is sparked.",[35]
9007,924482,6805938,The Ledge,"A rock climbing adventure between two friends turns into a terrifying nightmare. After Kelly captures the murder of her best friend on camera, she becomes the next target of a tight-knit group of friends who will stop at nothing to destroy the evidence and anyone in their way. Desperate for her safety, she begins a treacherous climb up a mountain cliff and her survival instincts are put to the test when she becomes trapped with the killers just 20 feet away.",[53]
9008,736485,12942958,Monster Hunters,"When an alien prison ship crash lands and unleashes creature after creature in the California desert, they make quick work of the army that tries to stop them. Now, the only hope of stopping the aliens rests with a secret branch of the government specializing in alien weaponry. But with the team untested in actual combat, the battle for Earth will be brutal.","[878, 28]"
9009,10451,111797,Eat Drink Man Woman,"A retired and widowed Chinese master chef Chu and his family live in modern day Taipei, Taiwan. He lives with his three attractive daughters, all of whom are unattached. Soon, each of the daughters encounter new men in their lives. When these new relationships blossom, stereotypes are broken and the living situation within the family changes. Since the family has difficulty expressing their love for each other, the intricate preparation of banquet quality dishes for their Sunday dinners is the surrogate for their familial feelings.","[35, 18, 10749]"
9010,9555,252444,Rabbit-Proof Fence,"In 1931, three Aboriginal girls escape after being plucked from their homes to be trained as domestic staff, and set off on a trek across the Outback.","[12, 18, 36]"
9011,423333,11389748,Mass,Two couples meet for a painful and raw conversation in the aftermath of a violent tragedy.,[18]
9012,278774,3544734,Zapped,"Zoey is a talented dancer whose organized life is rudely disrupted when she moves in with her new step-dad and three step-brothers, until she discovers a dog-training app that can get boys to obey her every command. But she soon learns that it isn't the cure-all she had hoped for.","[10770, 35, 10751]"
9013,16633,81534,Somewhere in Time,"Young writer Richard Collier is met on the opening night of his first play by an old lady who begs him to ""Come back to me"". Mystified, he tries to find out about her, and learns that she is a famous stage actress from the early 1900s. Becoming more and more obsessed with her, by self-hypnosis he manages to travel back in time—where he meets her.","[18, 14, 10749]"
9014,3291,433383,"Good Night, and Good Luck.",The story of journalist Edward R. Murrow's stand against Senator Joseph McCarthy's anti-communist witch-hunts in the early 1950s.,"[18, 36]"
9015,242452,3404140,The Attorney,"In the early 1980s, South Korea is torn by student protests over the lack of representation in the government.  Song Woo-Seok is a successful attorney in Busan specializing in tax law. His views regarding civil liberties are changed by student activist Park Jin-woo. When Jin-Woo is brutally tortured and put on trial for his activism, Woo-seok decides to defend Jin-woo as his client.","[36, 18]"
9016,9647,96061,Scrooged,"Frank Cross is a wildly successful television executive whose cold ambition and curmudgeonly nature has driven away the love of his life. But after firing staff member Eliot Loudermilk  on Christmas Eve, Frank is visited by a series of ghosts who give him a chance to re-evaluate his actions and right the wrongs of his past.","[14, 35, 18]"
9017,823,193253,Jin-Roh: The Wolf Brigade,"A member of an elite paramilitary counter-terrorism unit becomes traumatized after witnessing the suicide bombing of a young girl and is forced to undergo retraining. However, unbeknownst to him, he becomes a key player in a dispute between rival police divisions, as he finds himself increasingly involved with the sister of the girl he saw die.","[16, 878, 53, 18]"
9018,678999,10393870,Jayeshbhai Jordaar,"Jayeshbhai is a Gujarati man, on a run from his family and problematic society with his pregnant wife and daughter. Jayesh's father, who is also the village Sarpanch wants a male heir and prospective sarpanch and constantly intervenes in his son and daughter-in-law's life to abort the girl child. The film follows Jayeshbhai's journey of self-discovery and siding with what's right as he fights the patriarchy and issues of female foeticide and gender disparity plaguing society.","[35, 18]"
9019,658241,13657058,Atrevimiento,,"[9648, 53]"
9020,513736,8457394,LEGO DC Super Heroes - Aquaman: Rage Of Atlantis,"Aquaman must battle foes in the air, on land and in the depths of the Seven Seas, along with some help from The Justice League, to save the day.","[16, 10751, 28, 35]"
9021,12723,119381,Inventing the Abbotts,"In the 1950s, brothers Jacey and Doug Holt, who come from the poorer side of their sleepy Midwestern town, vie for the affections of the wealthy, lovely Abbott sisters. Lady-killer Jacey alternates between Eleanor and Alice, wanting simply to break the hearts of rich young women. But sensitive Doug has a real romance with Pamela, which Jacey and the Abbott patriarch, Lloyd, both frown upon.","[18, 10749]"
9022,11780,114287,Rob Roy,"In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.","[12, 36, 10752, 18, 28]"
9023,4169,401997,Breach,"Eric O'Neill, a computer specialist who wants to be made an agent is assigned to clerk for Robert Hanssen, a senior agent with 25 years in the FBI, and to write down everything Hanssen does. O'Neill's told it's an investigation of Hanssen's sexual habits, however Hanssen is really suspected of spying for the Soviet Union and Russia for years and being responsible for the deaths of agents working for the United States.","[18, 53, 80, 36]"
9024,638943,9068514,Lost Girl,"Shattered by the unexpected news of their irreversible break-up, an aspiring orchestra conductor is puzzled by his girlfriend's mysterious and seemingly inexplicable case of disappearance.","[53, 9648]"
9025,11863,113451,Jade,"Someone does a nasty hatchet job on a San Francisco big shot and the Assistant D.A. takes charge of the investigation. Through a web of blackmail and prostitution involving the Governor, an old lover of the law man emerges as a prime suspect and he has to deal with his personal feelings as well as the case.","[53, 9648]"
9026,10390,126916,For Love of the Game,"A baseball legend almost finished with his distinguished career at the age of forty has one last chance to prove who he is, what he is capable of, and win the heart of the woman he has loved for the past four years.","[18, 10749]"
9027,68895,102217,The King of the Kickboxers,"Kahn is a heavy weight kick-box champion, who often kills his opponents in front of the running camera, to sell it on video tape. Jake had to witness once how his brother was killed by him, and now has come for revenge. But first he has to improve his fighting skills; he asks Phang, the only person in the whole world who ever had Khan down on his back, to train him until he is a match for him.",[28]
9028,10122,91059,Flight of the Navigator,"12-year-old David is accidentally knocked out in the forest near his home, but when he awakens eight years have passed. His family is overjoyed to have him back, but is just as perplexed as he is that he hasn't aged. When a NASA scientist discovers a UFO nearby, David gets the chance to unravel the mystery and recover the life he lost.","[10751, 878, 12]"
9029,3179,115641,Beavis and Butt-Head Do America,"Mike Judge's slacker duo, Beavis and Butt-Head, wake to discover their TV has been stolen. Their search for a new one takes them on a clueless adventure across America where they manage to accidentally become America's most wanted.","[16, 35]"
9031,501841,995854,A Journal for Jordan,"Based on the true story of First Sergeant Charles Monroe King, a soldier deployed to Iraq begins to keep a journal of love and advice for his infant son. Back at home, senior New York Times editor Dana Canedy revisits the story of her unlikely, life-altering relationship with King and his enduring devotion to her and their child.","[18, 10749]"
9032,11162,379889,The Merchant of Venice,"Venice, 1596. Bassanio begs his friend Antonio, a prosperous merchant, to lend him a large sum of money so that he can woo Portia, a very wealthy heiress; but Antonio has invested his fortune abroad, so they turn to Shylock, a Jewish moneylender, and ask him for a loan.","[18, 10749]"
9033,11156,1035736,Coco Before Chanel,"Several years after leaving the orphanage, to which her father never returned for her, Gabrielle Chanel finds herself working in a provincial bar. She's both a seamstress for the performers and a singer, earning the nickname Coco from the song she sings nightly with her sister. A liaison with Baron Balsan gives her an entree into French society and a chance to develop her gift for designing.","[18, 36]"
9034,3293,168122,Pirates of Silicon Valley,"The story about the men who made the world of technology what it is today, their struggles during college, the founding of their companies, and the ingenious actions they took to build up the global corporate empires of Apple Computer Inc. and Microsoft Corporation.",[18]
9035,902,112682,The City of Lost Children,"A scientist in a surrealist society kidnaps children to steal their dreams, hoping that they slow his aging process.","[14, 878, 12]"
9036,517940,7779590,Euphoria,"Matteo is a young successful businessman, audacious, charming and energetic. Ettore instead, is a calm, righteous, second grade teacher always living in the shadows, still in the small town from where both come from. They’re brothers but with two very different personalities. A dramatic event will force them to live together in Rome for a few months, bringing up the opportunity to face their differences with sympathy and tenderness, in a climax of fear and euphoria.",[18]
9037,73588,1525890,The Caller,"Troubled divorcee Mary Kee is tormented by a series of sinister phone calls from a mysterious woman. When the stranger reveals she's calling from the past, Mary tries to break off contact. But the caller doesn't like being ignored, and looks for revenge in a unique and terrifying way...","[27, 53, 9648]"
9038,39939,247745,Super Troopers,"Five bored, occasionally high and always ineffective Vermont state troopers must prove their worth to the governor or lose their jobs. After stumbling on a drug ring, they plan to make a bust, but a rival police force is out to steal the glory.","[35, 80, 9648]"
9039,19265,1178663,Whatever Works,"Whatever Works explores the relationship between a crotchety misanthrope, Boris and a naïve, impressionable young runaway from the south, Melody. When Melody's uptight parents arrive in New York to rescue her, they are quickly drawn into wildly unexpected romantic entanglements. Everyone discovers that finding love is just a combination of lucky chance and appreciating the value of ""whatever works.""","[35, 10749]"
9040,537140,7587876,Hope Gap,A couple's visit with their son takes a dramatic turn when the father tells him he plans on leaving his mother.,"[18, 10749]"
9041,3525,96463,Working Girl,"Tess McGill is an ambitious secretary with a unique approach for climbing the ladder to success. When her classy, but villainous boss breaks a leg skiing, Tess takes over her office, her apartment and even her wardrobe. She creates a deal with a handsome investment banker that will either take her to the top, or finish her off for good.","[35, 10749, 18]"
9042,14846,361841,Little Black Book,"Determined to learn about her boyfriend's past relationships, Stacy -- who works for a talk show -- becomes a bona fide snoop. With her colleague, Barb, Stacy gets the names of Derek's ex-lovers and interviews them, supposedly for an upcoming show. But what she learns only adds to her confusion, and her plans begin to unravel when she befriends one of the women.","[35, 10749, 18]"
9043,926,177789,Galaxy Quest,"For four years, the courageous crew of the NSEA protector - ""Commander Peter Quincy Taggart"" (Tim Allen), ""Lt. Tawny Madison (Sigourney Weaver) and ""Dr.Lazarus"" (Alan Rickman) - set off on a thrilling and often dangerous mission in space...and then their series was cancelled! Now, twenty years later, aliens under attack have mistaken the Galaxy Quest television transmissions for ""historical documents"" and beam up the crew of has-been actors to save the universe. With no script, no director and no clue, the actors must turn in the performances of their lives.","[35, 10751, 878, 12]"
9044,470897,2866708,Strange but True,A woman surprises the family of her deceased boyfriend by telling them she's pregnant with his child.,[53]
9045,295887,3124476,Beethoven's Treasure Tail,"After everyone's favorite St. Bernard gets fired from a movie, Beethoven begins the long journey home with his trainer, Eddie. On their way, they become stranded in a small coastal town where the beloved canine befriends a young boy who is searching for buried treasure.","[10751, 35, 12, 28]"
9046,413337,5957584,Girl in the Box,"A hitchhiking woman is abducted by a young couple and held captive for seven years, during which time she's tortured and forced to live as a slave to her captors.",[18]
9047,64205,1770650,BKO: Bangkok Knockout,"A group of martial arts students are enjoying a reunion party when a bomb goes off in the building. When they wake up, some of their friends have been kidnapped and they soon find a group of assassins coming after them. The only way to survive is to fight their way out.","[28, 53]"
9048,7979,419887,The Kite Runner,"After spending years in California, Amir returns to his homeland in Afghanistan to help his old friend Hassan, whose son is in trouble.",[18]
9049,948301,,Bang Fai Slider,The story of friends making rockets.,[35]
9050,40084,83710,Caligula and Messalina,"Messalina (played by gorgeous Betty Roland) is a power-hungry nymphomaniac who will stop at nothing to become Empress of Rome. She brings herself to the attention of Caligula by battling in the gladiator arena and it is not long before she achieves her goal, upsetting the Emperor's youngest sister Agrippina, who hopes that her son Nero will eventually become ruler of Rome. Agrippina successfully plots Caligula's downfall, but Messalina rains on her parade by immediately jumping into the sack with his successor, Claudius. But naughty old Messalina can't commit herself to one man, and shags everyone in sight, including a grotesque, but well-endowed, frequenter of brothels, a randy midget, her eunuch(!?!?) and an ex-lover. When she ends up pregnant, and it is obvious that the father is not Claudius (since he has been away fighting in foreign lands), Agrippina finally sees her opportunity to be rid of her nemesis once and for all.","[10749, 36, 18]"
9051,301748,2796678,The Opposite Sex,"The story of Vince, New England's most successful divorce attorney. To Vince, life is one big competition, and losing is unacceptable. This also applies in his dating life with his love 'em and leave 'em approach. Then Vince meets Jane, who is beautiful, successful and also extremely driven. Together they enter into a series of entertaining wagers with each other where the winner gets to decide the fate of the loser.",[35]
9052,20223,806940,Bad Girls,A rebellious teen butts heads with the teachers at an all-girl charm school in Mexico City.,[35]
9053,15765,108551,What's Love Got to Do with It,"What's Love Got to Do with It is a 1993 American biographical film directed by Brian Gibson, based on the life of Tina Turner. The film stars Angela Bassett as Tina Turner and Laurence Fishburne as Ike Turner.  The screenplay was adapted by Kate Lanier from the book I, Tina co-written by Turner with Kurt Loder. Both Ike and Tina assigned rights to Lanier for their lives to be dramatized in the film. The film's soundtrack featured the hit song ""I Don't Wanna Fight"", which went to number one in seven countries.",[18]
9054,808090,14405338,A House on the Bayou,"In an effort to reconnect and mend their relationship, a troubled couple and their preteen daughter seek an idyllic getaway to a remote mansion in rural Louisiana. But when unexpected visitors arrive, their facade of family unity starts to unravel, as terrifying secrets come to light.","[27, 53]"
9055,417812,5929754,Wildlife,"14-year-old Joe is the only child of Jeanette and Jerry — a housewife and a golf pro — in a small town in 1960s Montana. Nearby, an uncontrolled forest fire rages close to the Canadian border, and when Jerry loses his job (and his sense of purpose) he decides to join the cause of fighting the fire, leaving his wife and son to fend for themselves.",[18]
9056,528091,8228172,The Furies,A young woman faces her darkest fears with seven other unwilling participants in a deadly game — a game that can only have one winner.,"[27, 28, 53]"
9057,200505,2223990,Draft Day,"At the NFL Draft, general manager Sonny Weaver has the opportunity to rebuild his team when he trades for the number one pick. He must decide what he's willing to sacrifice on a life-changing day for a few hundred young men with NFL dreams.",[18]
9058,365961,4141024,"Help, I Shrunk My Teacher","Already having a hard time adjusting at his new school, things take a turn for the bizarre for eleven year old Felix when he accidentally shrinks his strict principal to only fifteen centimetres in height!","[35, 10751, 14]"
9059,7839,484877,Wedding Daze,"After losing the woman of his dreams, Anderson is convinced he'll never fall in love again. But at the urging of his best friend, he spontaneously proposes to a dissatisfied waitress named Katie and an innocent dare evolves into the kind of love that both have been looking for all along.",[35]
9060,368182,4992060,Compulsion,"Sadie—a young female novelist—and an enigmatic woman named Francesca, are enticed by an ex-lover to join him at his Italian villa for a weekend celebration being held to honor the release of Sadie's latest book. Once there, Sadie begins to fear his true intentions as she and Francesca become embroiled in a dangerous game of moral and sexual discovery.","[53, 27, 14]"
9061,71677,1436568,Assassination Games,"Brazil is a contract killer, willing to take any job if the price is right. Flint left the assassin game when a ruthless drug dealer’s brutal attack left his wife in a coma. When a contract is put out on the same coldblooded drug dealer, both Brazil and Flint want him dead – one for the money, the other for revenge. With crooked Interpol agents and vicious members of the criminal underworld hot on their trail, these two assassins reluctantly join forces to quickly take out their target before they themselves are terminated.",[28]
9062,14533,123865,Gia,"Gia Carangi travels to New York City with dreams of becoming a fashion model. Within minutes of arriving, she meets Wilhelmina Cooper, a wise and high-powered agent who takes Gia under her wing. With Cooper's help and her own natural instincts, Gia quickly shoots to the top of the modeling world. When Cooper dies of lung cancer, however, Gia turns to drugs – and both she and her career begin to spiral out of control.","[10749, 18]"
9063,575417,9606374,On the Rocks,"Faced with sudden doubts about her marriage, a young New York mother teams up with her larger-than-life playboy father to tail her husband.","[18, 35]"
9064,446159,2762506,Bacurau,"Bacurau, a small town in the Brazilian sertão, mourns the loss of its matriarch, Carmelita, who lived to be 94. Days later, its inhabitants notice that their community has vanished from most maps.","[9648, 37, 53]"
9065,26648,71910,The Night Porter,"A concentration camp survivor discovers her former torturer and lover working as a porter at a hotel in postwar Vienna. When the couple attempt to re-create their sadomasochistic relationship, his former SS comrades begin to stalk them.","[10752, 18, 10749]"
9066,34469,284741,Julius Caesar,Twenty year-old Julius Caesar flees Rome for his life during the reign of Sulla but through skill and ambition rises four decades later to become Rome's supreme dictator.,"[10752, 18, 36]"
9067,15198,134618,"Mystery, Alaska","In Mystery, Alaska, life revolves around the legendary Saturday hockey game at the local pond. But everything changes when the hometown team unexpectedly gets booked in an exhibition match against the New York Rangers. When quirky small-towners, slick promoters and millionaire athletes come together.","[18, 35]"
9068,4923,70948,Zardoz,"In the far future, a savage trained only to kill finds a way into the community of bored immortals that alone preserves humanity's achievements.","[14, 28, 53, 878]"
9069,276902,1661820,Cut Bank,"25-year-old Dwayne McLaren, a former athlete turned auto mechanic, dreams of getting out of tiny Cut Bank, Montana the coldest town in America. But his effort to do so sets in motion a deadly series of events that change his life and the life of the town forever...",[53]
9070,10107,476995,Firehouse Dog,"Rexxx, Hollywood's top canine star, gets lost and is adopted into a shabby firehouse. He teams up with a young kid to get the station back on its feet.","[10751, 35]"
9071,33555,1522835,Sherlock Holmes,Sherlock Holmes and Watson are on the trail of a criminal and scientific mastermind who seems to control monsters and creations which defy belief.,"[14, 18, 27, 28, 53, 9648]"
9072,11686,73312,Love and Death,"Boris is a simple Russian villager who pines from afar for his beautiful cousin Sonja. Forced against his will into joining the Russian army during the Napoleonic Wars, the cowardly Boris accidentally becomes a military hero. But when his beloved Sonja comes to him with a dangerous patriotic scheme, Boris debates his desires and beliefs.","[36, 35]"
9130,628917,9059704,An American Pickle,"An immigrant worker at a pickle factory is accidentally preserved for 100 years and wakes up in modern day Brooklyn. He learns his only surviving relative is his great grandson, a computer coder who he can’t connect with.","[35, 18]"
9073,9024,106941,For Love or Money,"New York concierge Doug Ireland wants to go into business for himself and refurbish a hotel on Roosevelt Island, N.Y., but he needs an investor. With a few weeks left before his option on the site runs out, Doug agrees to help wealthy Christian Hanover conceal his affair with salesgirl Andy Hart from his wife. Despite his own attraction to Andy, Doug tries to stay focused on getting Christian to invest $3 million in his project.","[35, 10749]"
9074,548257,8633296,Alien Predator,"A black ops reconnaissance team is sent to investigate the crash of an unidentified aircraft. When they arrive, they find strange markings and residue visible only in infrared. As the team gets deeper in and tries to figure out the source of the markings, they discover that they are being hunted by an alien expedition to Earth.","[28, 878, 12, 27]"
9075,372761,5463052,Persona 3 the Movie: #4 Winter of Rebirth,"""The time of destruction is coming ever closer without a doubt. It cannot be stopped.""  To know death, to gaze at death, to face death.  Makoto and his allies have grown through the many meetings and partings they have experienced.  Their fight might not be for the sake of the world, but for themselves. Even so, they have continued to fight, believing that there are peaceful days waiting at the end of the battle.  However, a boy says that destruction is the fate that humanity must shoulder. The boy they believed to be their friend tells them the truth of the situation without an emotion on his face.  The season changes to winter. Makoto makes a decision in order to greet the spring that is waiting beyond...","[16, 28, 14]"
9076,340584,4680980,Lavender,A photographer struggling with memory loss discovers her pictures may indicate something sinister is hitting close to home.,"[18, 53]"
9077,182873,2628316,Green Street Hooligans: Underground,"An old firm leader returns to Green Street for revenge after receiving a call that his little brother was killed, but is he able to cope with a new type of hooliganism and can he find his killer?","[28, 18]"
9078,9040,70666,Serpico,"Frank Serpico is an idealistic New York City cop who refuses to take bribes, unlike the rest of the force. His actions get Frank shunned by the other officers, and often placed in dangerous situations by his partners. When his superiors ignore Frank's accusations of corruption, he decides to go public with the allegations. Although this causes the Knapp Commission to investigate his claims, Frank has also placed a target on himself.","[80, 36]"
9079,946580,11653688,Local Utpaat,Local Utpaat is an Assamese action comedy starring and directed by Kenny Basumatary.,"[28, 35, 18]"
9080,746333,13774454,Superwho?,"Struggling actor Cedric seems doomed to lead the life of a loser. He's broke and his girlfriend has dumped him. Even his own father, sister and best buddies have lost faith in his ability to do anything worthwhile. Then finally, he gets a lead role: the superhero “Badman“. A chance to pull himself out of an endless downward spiral and gain his father's respect. But fate strikes again! Rushing off the set in full costume, Cedric has a car accident, loses his memory, and wakes up convinced he really is a superhero on mission! Confronted with real-life adventure and danger, his true nature is put to the test. Does he have what it takes to tackle the forces of evil, defend the weakest among us and beat the bad guys? But you can't just decide to be a hero, let alone a superhero... especially someone like Cedric!","[35, 28]"
9081,375785,4859168,Then Came You,An American hypochondriac who is working as a baggage handler is forced to confront his fears when a British teenager with a terminal illness enlists him to help her carry out her eccentric bucket list.,"[35, 18]"
9082,738362,13315308,The Fresh Prince of Bel-Air Reunion,"Join Will Smith, Tatyana Ali, Karyn Parsons, Joseph Marcell, Daphne Maxwell Reid, Alfonso Ribeiro and DJ Jazzy Jeff, for a funny and heartfelt night full of music and dancing in honor of the show that ran for six seasons and 148 episodes.",[99]
